-4.40360000 0.21206026 0.12895576 0.03289286 0.05021165 
-4.38761600 0.19699499 0.12157206 0.02950281 0.04592012 
-4.37163200 0.18151336 0.11399752 0.02605403 0.04146181 
-4.35564800 0.16607084 0.10644916 0.02266161 0.03696007 
-4.33966400 0.15107933 0.09912333 0.01942537 0.03253063 
-4.32368000 0.13685771 0.09216938 0.01641853 0.02826979 
-4.30769600 0.12365007 0.08569993 0.01369348 0.02425666 
-4.29171200 0.11160400 0.07977484 0.01127954 0.02054962 
-4.27572800 0.10080401 0.07442860 0.00918514 0.01719026 
-4.25974400 0.09124895 0.06964805 0.00740251 0.01419839 
-4.24376000 0.08289889 0.06541043 0.00590996 0.01157850 
-4.22777600 0.07566602 0.06166105 0.00468263 0.00932234 
-4.21179200 0.06943413 0.05833719 0.00368505 0.00741189 
-4.19580800 0.06408603 0.05537907 0.00288825 0.00581871 
-4.17982400 0.05948370 0.05271512 0.00225822 0.00451036 
-4.16384000 0.05550294 0.05028722 0.00176313 0.00345258 
-4.14785600 0.05202801 0.04803679 0.00137675 0.00261447 
-4.13187200 0.04895697 0.04592159 0.00107595 0.00195943 
-4.11588800 0.04620558 0.04390527 0.00084311 0.00145720 
-4.09990400 0.04370361 0.04196213 0.00066103 0.00108045 
-4.08392000 0.04139454 0.04007239 0.00051815 0.00080399 
-4.06793600 0.03923977 0.03822472 0.00040553 0.00060952 
-4.05195200 0.03721026 0.03641337 0.00031592 0.00048097 
-4.03596800 0.03528535 0.03463795 0.00024382 0.00040359 
-4.01998400 0.03345453 0.03290105 0.00018634 0.00036714 
-4.00400000 0.03171158 0.03120486 0.00014038 0.00036634 
-3.98801600 0.03005246 0.02955216 0.00010462 0.00039567 
-3.97203200 0.02847664 0.02794627 0.00007657 0.00045380 
-3.95604800 0.02697862 0.02638673 0.00005474 0.00053716 
-3.94006400 0.02555906 0.02487513 0.00003840 0.00064552 
-3.92408000 0.02421837 0.02341358 0.00002626 0.00077854 
-3.90809600 0.02295221 0.02199865 0.00001744 0.00093612 
-3.89211200 0.02175737 0.02062925 0.00001139 0.00111672 
-3.87612800 0.02063204 0.01930507 0.00000721 0.00131976 
-3.86014400 0.01957643 0.01802765 0.00000435 0.00154442 
-3.84416000 0.01858526 0.01679487 0.00000250 0.00178789 
-3.82817600 0.01765649 0.01560784 0.00000154 0.00204711 
-3.81219200 0.01678675 0.01446730 0.00000089 0.00231856 
-3.79620800 0.01597275 0.01337480 0.00000053 0.00259741 
-3.78022400 0.01520903 0.01232916 0.00000029 0.00287958 
-3.76424000 0.01449508 0.01133461 0.00000016 0.00316030 
-3.74825600 0.01382710 0.01039247 0.00000007 0.00343455 
-3.73227200 0.01320155 0.00950272 0.00000002 0.00369881 
-3.71628800 0.01261621 0.00866595 0.00000000 0.00395026 
-3.70030400 0.01207086 0.00788543 0.00000000 0.00418543 
-3.68432000 0.01156482 0.00716010 0.00000000 0.00440472 
-3.66833600 0.01109868 0.00649094 0.00000000 0.00460774 
-3.65235200 0.01067239 0.00587742 0.00000000 0.00479497 
-3.63636800 0.01028826 0.00531948 0.00000000 0.00496878 
-3.62038400 0.00995002 0.00481831 0.00000000 0.00513171 
-3.60440000 0.00965982 0.00437220 0.00000000 0.00528762 
-3.58841600 0.00941781 0.00397967 0.00000000 0.00543814 
-3.57243200 0.00922661 0.00364084 0.00000000 0.00558577 
-3.55644800 0.00908418 0.00335292 0.00000000 0.00573126 
-3.54046400 0.00898955 0.00311447 0.00000000 0.00587508 
-3.52448000 0.00893880 0.00292319 0.00000000 0.00601562 
-3.50849600 0.00892660 0.00277543 0.00000000 0.00615117 
-3.49251200 0.00894635 0.00266906 0.00000000 0.00627730 
-3.47652800 0.00898951 0.00260044 0.00000000 0.00638907 
-3.46054400 0.00905032 0.00256821 0.00000000 0.00648211 
-3.44456000 0.00911841 0.00256796 0.00000000 0.00655046 
